"EstadoCivil";"Genero";"Email";"IngresoAnual";"TotalHijos";"Educacion";"Ocupacion";"Propietario";"CantAutomoviles";"Distancia";"Region";"Edad";"confidence(1)";"confidence(0)";"Comprará bicicleta"
"C";"F";"shannon6@mineriadedatos.com.ar";30000;1;"Educaci�n secundaria";"Administrativo";"1";1;"2-5 Km.";"Norte";59;1.0;0.0;"1"
"S";"F";"morgan37@mineriadedatos.com.ar";30000;3;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";51;0.8701298701298701;0.12987012987012986;"1"
"S";"F";"claudia9@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";44;0.8701298701298701;0.12987012987012986;"1"
"C";"F";"suzanne14@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"1";2;"10+ Km.";"Sur";37;0.8;0.2;"1"
"S";"M";"james80@mineriadedatos.com.ar";90000;4;"Estudios universitarios (en curso)";"Obrero especializado";"0";2;"0-1 Km.";"Norte";44;0.0;1.0;"0"
"C";"F";"melody13@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";33;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"paula13@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";40;0.5984990619136961;0.40150093808630394;"1"
"C";"F";"kelly21@mineriadedatos.com.ar";70000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"5-10 Km.";"Norte";56;0.8823529411764706;0.11764705882352941;"1"
"C";"F";"emily11@mineriadedatos.com.ar";40000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";3;"10+ Km.";"Norte";61;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"arianna30@mineriadedatos.com.ar";40000;0;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Norte";37;0.0;1.0;"0"
"C";"M";"willie17@mineriadedatos.com.ar";20000;1;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Centro";46;0.0;1.0;"0"
"S";"M";"miguel25@mineriadedatos.com.ar";30000;1;"Educaci�n secundaria";"Administrativo";"0";1;"10+ Km.";"Norte";58;0.24705882352941178;0.7529411764705882;"0"
"S";"M";"grant2@mineriadedatos.com.ar";70000;2;"Licenciatura";"Obrero especializado";"0";1;"0-1 Km.";"Norte";45;0.0;1.0;"0"
"S";"M";"jonathan65@mineriadedatos.com.ar";110000;2;"Licenciatura";"Gesti�n";"1";3;"5-10 Km.";"Norte";70;0.0;1.0;"0"
"S";"M";"nelson15@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"0";0;"0-1 Km.";"Centro";44;0.8701298701298701;0.12987012987012986;"1"
"S";"F";"grace30@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";41;0.5984990619136961;0.40150093808630394;"1"
"S";"M";"manuel14@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"1";1;"1-2 Km.";"Sur";33;0.0;1.0;"0"
"S";"M";"edwin0@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";51;1.0;0.0;"1"
"S";"M";"bryant9@mineriadedatos.com.ar";10000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";2;"0-1 Km.";"Centro";37;0.1702127659574468;0.8297872340425532;"0"
"S";"F";"victoria29@mineriadedatos.com.ar";90000;0;"Licenciatura";"Profesional";"0";3;"10+ Km.";"Sur";42;0.6451612903225806;0.3548387096774194;"1"
"C";"M";"nathan7@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";61;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"kimberly21@mineriadedatos.com.ar";100000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";46;0.0;1.0;"0"
"C";"M";"patrick13@mineriadedatos.com.ar";60000;5;"Licenciatura";"Obrero especializado";"1";3;"5-10 Km.";"Norte";48;0.0;1.0;"0"
"S";"F";"tamara22@mineriadedatos.com.ar";100000;1;"Licenciatura";"Gesti�n";"1";2;"2-5 Km.";"Sur";54;1.0;0.0;"1"
"C";"F";"jennifer77@mineriadedatos.com.ar";30000;2;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";56;0.0;1.0;"0"
"S";"F";"elizabeth48@mineriadedatos.com.ar";50000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"2-5 Km.";"Norte";46;0.7297297297297297;0.2702702702702703;"1"
"C";"F";"jade2@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";62;1.0;0.0;"1"
"S";"F";"kendra20@mineriadedatos.com.ar";30000;3;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";53;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"andres8@mineriadedatos.com.ar";90000;2;"Educaci�n secundaria";"Profesional";"1";2;"2-5 Km.";"Centro";57;1.0;0.0;"1"
"C";"M";"shawn18@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";0;"1-2 Km.";"Centro";37;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"victoria22@mineriadedatos.com.ar";130000;0;"Estudios de postgrado";"Gesti�n";"1";3;"0-1 Km.";"Norte";46;0.20689655172413793;0.7931034482758621;"0"
"S";"F";"kaylee39@mineriadedatos.com.ar";60000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Norte";44;0.5;0.5;"1"
"C";"M";"todd16@mineriadedatos.com.ar";100000;3;"Estudios universitarios (en curso)";"Profesional";"1";4;"10+ Km.";"Centro";61;0.0;1.0;"0"
"S";"M";"devin38@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"0-1 Km.";"Norte";35;0.07692307692307693;0.9230769230769231;"0"
"C";"M";"adrian19@mineriadedatos.com.ar";80000;3;"Estudios universitarios (en curso)";"Profesional";"1";1;"2-5 Km.";"Centro";58;0.0;1.0;"0"
"C";"M";"seth85@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"1";2;"5-10 Km.";"Norte";55;0.3877118644067797;0.6122881355932204;"0"
"C";"F";"christina13@mineriadedatos.com.ar";80000;4;"Estudios de postgrado";"Obrero especializado";"1";0;"0-1 Km.";"Norte";54;0.047619047619047616;0.9523809523809523;"0"
"C";"F";"savannah7@mineriadedatos.com.ar";70000;4;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Norte";69;0.0;1.0;"0"
"C";"M";"connor15@mineriadedatos.com.ar";40000;1;"Estudios universitarios (en curso)";"Administrativo";"1";1;"1-2 Km.";"Norte";57;0.6666666666666666;0.3333333333333333;"1"
"C";"F";"alyssa27@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";2;"2-5 Km.";"Norte";66;0.0;1.0;"0"
"C";"F";"rachael15@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Gesti�n";"0";3;"0-1 Km.";"Sur";46;0.06862745098039216;0.9313725490196079;"0"
"S";"F";"angela12@mineriadedatos.com.ar";70000;2;"Educaci�n secundaria (en curso)";"Obrero especializado";"0";2;"1-2 Km.";"Norte";59;0.3877118644067797;0.6122881355932204;"0"
"C";"F";"samantha40@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";37;0.20754716981132076;0.7924528301886793;"0"
"C";"M";"luke17@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"1";1;"2-5 Km.";"Sur";33;0.42857142857142855;0.5714285714285714;"0"
"C";"M";"marcus38@mineriadedatos.com.ar";70000;2;"Estudios universitarios (en curso)";"Profesional";"1";1;"10+ Km.";"Norte";66;0.16363636363636364;0.8363636363636363;"0"
"C";"M";"cameron18@mineriadedatos.com.ar";40000;3;"Estudios universitarios (en curso)";"Profesional";"0";2;"5-10 Km.";"Norte";60;0.8;0.2;"1"
"S";"M";"gerald37@mineriadedatos.com.ar";30000;3;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";51;0.8701298701298701;0.12987012987012986;"1"
"C";"M";"ian10@mineriadedatos.com.ar";60000;0;"Estudios de postgrado";"Profesional";"0";0;"0-1 Km.";"Norte";46;0.0;1.0;"0"
"S";"F";"taylor30@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Profesional";"1";1;"10+ Km.";"Centro";59;0.5984990619136961;0.40150093808630394;"1"
"S";"M";"gerald9@mineriadedatos.com.ar";30000;3;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";51;0.8701298701298701;0.12987012987012986;"1"
"C";"M";"jimmy9@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"1";2;"1-2 Km.";"Sur";66;0.2;0.8;"0"
"C";"F";"sheena19@mineriadedatos.com.ar";10000;1;"Estudios de postgrado";"Obrero";"1";0;"0-1 Km.";"Centro";51;0.0;1.0;"0"
"C";"F";"jennifer35@mineriadedatos.com.ar";110000;1;"Estudios de postgrado";"Gesti�n";"1";3;"1-2 Km.";"Norte";80;0.3;0.7;"0"
"C";"M";"hunter3@mineriadedatos.com.ar";60000;2;"Licenciatura";"Gesti�n";"0";0;"2-5 Km.";"Norte";64;0.5491803278688525;0.45081967213114754;"1"
"S";"M";"hunter55@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"1-2 Km.";"Norte";38;0.15151515151515152;0.8484848484848485;"0"
"S";"M";"garrett19@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"0";1;"2-5 Km.";"Norte";45;1.0;0.0;"1"
"C";"F";"autumn0@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"10+ Km.";"Norte";63;0.0;1.0;"0"
"C";"M";"evan26@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";34;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"suzanne19@mineriadedatos.com.ar";30000;5;"Estudios universitarios (en curso)";"Administrativo";"0";3;"0-1 Km.";"Centro";35;1.0;0.0;"1"
"S";"M";"connor25@mineriadedatos.com.ar";110000;3;"Estudios universitarios (en curso)";"Profesional";"0";4;"2-5 Km.";"Norte";52;0.8;0.2;"1"
"S";"M";"warren17@mineriadedatos.com.ar";80000;1;"Estudios universitarios (en curso)";"Obrero especializado";"0";1;"0-1 Km.";"Sur";57;0.0;1.0;"0"
"S";"F";"dominique18@mineriadedatos.com.ar";80000;0;"Licenciatura";"Profesional";"0";3;"10+ Km.";"Sur";37;0.125;0.875;"0"
"S";"F";"karla21@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"1";1;"2-5 Km.";"Centro";34;0.5984990619136961;0.40150093808630394;"1"
"C";"M";"russell14@mineriadedatos.com.ar";70000;3;"Estudios de postgrado";"Profesional";"1";0;"0-1 Km.";"Norte";41;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"eduardo18@mineriadedatos.com.ar";90000;0;"Estudios universitarios (en curso)";"Profesional";"0";1;"2-5 Km.";"Norte";48;0.0;1.0;"0"
"S";"F";"renee9@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"0-1 Km.";"Sur";48;1.0;0.0;"1"
"S";"F";"maria49@mineriadedatos.com.ar";70000;5;"Estudios de postgrado";"Gesti�n";"1";2;"10+ Km.";"Norte";73;0.0;1.0;"0"
"C";"F";"brooke8@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"5-10 Km.";"Sur";55;0.75;0.25;"1"
"C";"M";"kelvin33@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";2;"2-5 Km.";"Norte";62;1.0;0.0;"1"
"S";"M";"dalton77@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"0-1 Km.";"Norte";35;0.0;1.0;"0"
"S";"M";"shaun18@mineriadedatos.com.ar";60000;0;"Licenciatura";"Profesional";"1";4;"10+ Km.";"Sur";38;0.0;1.0;"0"
"S";"M";"keith5@mineriadedatos.com.ar";30000;0;"Licenciatura";"Administrativo";"0";0;"0-1 Km.";"Centro";43;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"anna48@mineriadedatos.com.ar";70000;1;"Estudios universitarios (en curso)";"Obrero especializado";"1";1;"0-1 Km.";"Norte";51;1.0;0.0;"1"
"C";"M";"blake7@mineriadedatos.com.ar";70000;2;"Licenciatura";"Obrero especializado";"1";1;"2-5 Km.";"Norte";45;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"gabriel28@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"1";2;"5-10 Km.";"Norte";34;0.20754716981132076;0.7924528301886793;"0"
"C";"M";"alvin28@mineriadedatos.com.ar";160000;4;"Educaci�n secundaria";"Gesti�n";"1";4;"0-1 Km.";"Centro";64;0.1;0.9;"0"
"S";"M";"alexander7@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Norte";37;0.5;0.5;"1"
"C";"M";"richard74@mineriadedatos.com.ar";40000;0;"Educaci�n secundaria";"Obrero especializado";"0";2;"1-2 Km.";"Norte";37;0.0;1.0;"0"
"S";"M";"richard88@mineriadedatos.com.ar";80000;4;"Estudios universitarios (en curso)";"Profesional";"0";1;"0-1 Km.";"Norte";49;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"joy15@mineriadedatos.com.ar";70000;5;"Licenciatura";"Profesional";"1";2;"0-1 Km.";"Sur";51;0.06862745098039216;0.9313725490196079;"0"
"C";"F";"beth22@mineriadedatos.com.ar";110000;1;"Licenciatura";"Gesti�n";"1";2;"1-2 Km.";"Norte";50;0.08333333333333333;0.9166666666666666;"0"
"C";"M";"oscar15@mineriadedatos.com.ar";90000;4;"Educaci�n secundaria";"Profesional";"1";2;"1-2 Km.";"Norte";51;0.3877118644067797;0.6122881355932204;"0"
"S";"M";"eddie19@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";35;0.24680851063829787;0.7531914893617021;"0"
"S";"F";"candace15@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";48;0.045454545454545456;0.9545454545454546;"0"
"C";"M";"mathew1@mineriadedatos.com.ar";20000;2;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"5-10 Km.";"Sur";63;0.5555555555555556;0.4444444444444444;"1"
"C";"F";"savannah15@mineriadedatos.com.ar";80000;5;"Licenciatura";"Profesional";"0";4;"0-1 Km.";"Sur";46;0.06862745098039216;0.9313725490196079;"0"
"C";"M";"karl18@mineriadedatos.com.ar";60000;2;"Estudios de postgrado";"Gesti�n";"0";1;"1-2 Km.";"Sur";69;1.0;0.0;"1"
"S";"M";"shane18@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";1;"5-10 Km.";"Sur";48;0.045454545454545456;0.9545454545454546;"0"
"S";"F";"gloria6@mineriadedatos.com.ar";70000;0;"Licenciatura";"Profesional";"0";2;"5-10 Km.";"Sur";49;1.0;0.0;"1"
"S";"F";"jessie33@mineriadedatos.com.ar";90000;2;"Estudios universitarios (en curso)";"Profesional";"1";1;"5-10 Km.";"Norte";57;1.0;0.0;"1"
"S";"F";"sierra1@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";1;"10+ Km.";"Norte";65;0.16363636363636364;0.8363636363636363;"0"
"S";"F";"allison5@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"1";1;"2-5 Km.";"Centro";37;0.24680851063829787;0.7531914893617021;"0"
"C";"F";"christina19@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"0-1 Km.";"Norte";43;0.42857142857142855;0.5714285714285714;"0"
"S";"F";"grace43@mineriadedatos.com.ar";80000;4;"Estudios de postgrado";"Gesti�n";"1";2;"5-10 Km.";"Norte";74;0.0;1.0;"0"
"C";"M";"jason35@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";2;"0-1 Km.";"Norte";51;0.5714285714285714;0.42857142857142855;"1"
"S";"M";"ricky12@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";41;0.5984990619136961;0.40150093808630394;"1"
"C";"M";"willie21@mineriadedatos.com.ar";10000;1;"Educaci�n secundaria";"Obrero";"0";0;"1-2 Km.";"Sur";36;1.0;0.0;"1"
"C";"M";"clinton5@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"0-1 Km.";"Centro";39;0.9545454545454546;0.045454545454545456;"1"
"C";"F";"morgan41@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"1";2;"2-5 Km.";"Norte";62;1.0;0.0;"1"
"C";"F";"alison15@mineriadedatos.com.ar";80000;5;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Centro";62;0.043478260869565216;0.9565217391304348;"0"
"C";"F";"rachel8@mineriadedatos.com.ar";60000;4;"Licenciatura";"Gesti�n";"1";2;"2-5 Km.";"Norte";68;0.0;1.0;"0"
"C";"F";"paige9@mineriadedatos.com.ar";60000;2;"Estudios universitarios (en curso)";"Profesional";"1";1;"10+ Km.";"Norte";64;0.16363636363636364;0.8363636363636363;"0"
"C";"F";"heather13@mineriadedatos.com.ar";30000;3;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";52;0.8701298701298701;0.12987012987012986;"1"
"C";"F";"jamie4@mineriadedatos.com.ar";30000;3;"Estudios universitarios (en curso)";"Administrativo";"1";2;"0-1 Km.";"Centro";33;0.21739130434782608;0.782608695652174;"0"
"S";"F";"savannah5@mineriadedatos.com.ar";20000;3;"Educaci�n secundaria (en curso)";"Administrativo";"1";2;"1-2 Km.";"Norte";59;0.16666666666666666;0.8333333333333334;"0"
"C";"F";"crystal2@mineriadedatos.com.ar";40000;1;"Licenciatura";"Obrero especializado";"1";1;"1-2 Km.";"Centro";40;0.9545454545454546;0.045454545454545456;"1"
"C";"M";"john53@mineriadedatos.com.ar";130000;2;"Estudios de postgrado";"Gesti�n";"0";3;"2-5 Km.";"Norte";77;0.0;1.0;"0"
"C";"F";"bethany4@mineriadedatos.com.ar";10000;4;"Educaci�n secundaria";"Obrero";"0";2;"0-1 Km.";"Centro";85;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"sophia3@mineriadedatos.com.ar";80000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";46;0.9285714285714286;0.07142857142857142;"1"
"C";"F";"sophia13@mineriadedatos.com.ar";60000;0;"Estudios universitarios (en curso)";"Profesional";"1";2;"5-10 Km.";"Norte";39;0.10526315789473684;0.8947368421052632;"0"
"C";"M";"elijah28@mineriadedatos.com.ar";120000;1;"Educaci�n secundaria";"Profesional";"0";4;"2-5 Km.";"Norte";52;0.3877118644067797;0.6122881355932204;"0"
"S";"F";"bethany8@mineriadedatos.com.ar";20000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";50;0.0;1.0;"0"
"S";"M";"gavin0@mineriadedatos.com.ar";40000;0;"Licenciatura";"Profesional";"1";2;"5-10 Km.";"Norte";35;0.0;1.0;"0"
"S";"F";"kari33@mineriadedatos.com.ar";30000;1;"Licenciatura";"Administrativo";"0";0;"1-2 Km.";"Centro";45;0.5;0.5;"1"
"C";"F";"natalie65@mineriadedatos.com.ar";60000;2;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";44;0.9038461538461539;0.09615384615384616;"1"
"C";"M";"cedric9@mineriadedatos.com.ar";110000;4;"Licenciatura";"Gesti�n";"1";3;"2-5 Km.";"Sur";54;0.0;1.0;"0"
"S";"M";"justin48@mineriadedatos.com.ar";80000;3;"Licenciatura";"Obrero especializado";"0";2;"0-1 Km.";"Norte";48;1.0;0.0;"1"
"S";"F";"shannon21@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";3;"10+ Km.";"Norte";51;0.22058823529411764;0.7794117647058824;"0"
"S";"F";"dawn8@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";0;"1-2 Km.";"Centro";42;0.9166666666666666;0.08333333333333333;"1"
"S";"F";"cindy4@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";43;0.8701298701298701;0.12987012987012986;"1"
"C";"M";"brett20@mineriadedatos.com.ar";30000;0;"Licenciatura";"Administrativo";"1";0;"0-1 Km.";"Centro";53;0.6666666666666666;0.3333333333333333;"1"
"C";"M";"alfredo13@mineriadedatos.com.ar";60000;4;"Licenciatura";"Profesional";"0";3;"5-10 Km.";"Sur";49;0.0;1.0;"0"
"C";"F";"jennifer86@mineriadedatos.com.ar";120000;3;"Educaci�n secundaria (en curso)";"Profesional";"1";4;"5-10 Km.";"Centro";58;0.42105263157894735;0.5789473684210527;"0"
"C";"M";"alexander12@mineriadedatos.com.ar";60000;5;"Licenciatura";"Gesti�n";"1";3;"2-5 Km.";"Norte";65;0.6153846153846154;0.38461538461538464;"1"
"C";"M";"neil17@mineriadedatos.com.ar";40000;2;"Estudios universitarios (en curso)";"Administrativo";"1";1;"0-1 Km.";"Norte";54;0.07692307692307693;0.9230769230769231;"0"
"C";"M";"jonathan34@mineriadedatos.com.ar";60000;2;"Educaci�n secundaria";"Profesional";"0";2;"1-2 Km.";"Norte";58;0.16666666666666666;0.8333333333333334;"0"
"S";"F";"kelsey7@mineriadedatos.com.ar";10000;2;"Estudios universitarios (en curso)";"Obrero";"0";1;"0-1 Km.";"Centro";59;0.0;1.0;"0"
"S";"M";"alejandro19@mineriadedatos.com.ar";90000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Centro";58;0.14285714285714285;0.8571428571428571;"0"
"C";"M";"eduardo19@mineriadedatos.com.ar";130000;2;"Estudios de postgrado";"Gesti�n";"1";2;"0-1 Km.";"Norte";49;0.20689655172413793;0.7931034482758621;"0"
"C";"M";"erik20@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";44;0.8701298701298701;0.12987012987012986;"1"
"S";"F";"joan8@mineriadedatos.com.ar";20000;0;"Educaci�n secundaria (en curso)";"Obrero";"0";2;"0-1 Km.";"Centro";32;0.1702127659574468;0.8297872340425532;"0"
"C";"F";"cristina16@mineriadedatos.com.ar";80000;5;"Licenciatura";"Gesti�n";"1";2;"10+ Km.";"Centro";68;0.0;1.0;"0"
"C";"F";"shawna12@mineriadedatos.com.ar";20000;2;"Estudios universitarios (en curso)";"Obrero";"1";1;"0-1 Km.";"Centro";53;0.7567567567567568;0.24324324324324326;"1"
"S";"F";"erika4@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria";"Obrero";"0";1;"2-5 Km.";"Centro";39;0.5984990619136961;0.40150093808630394;"1"
"C";"F";"melody8@mineriadedatos.com.ar";10000;1;"Estudios de postgrado";"Administrativo";"1";0;"0-1 Km.";"Centro";77;0.0;1.0;"0"
"C";"F";"gabriella38@mineriadedatos.com.ar";40000;2;"Educaci�n secundaria";"Profesional";"1";2;"10+ Km.";"Norte";64;0.22058823529411764;0.7794117647058824;"0"
"S";"M";"randall5@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Obrero especializado";"0";0;"0-1 Km.";"Norte";39;0.0;1.0;"0"
"S";"F";"kristine21@mineriadedatos.com.ar";10000;0;"Estudios universitarios (en curso)";"Obrero";"0";1;"0-1 Km.";"Sur";33;1.0;0.0;"1"
"C";"F";"arianna10@mineriadedatos.com.ar";40000;0;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";39;0.9285714285714286;0.07142857142857142;"1"
"C";"M";"carlos44@mineriadedatos.com.ar";130000;3;"Licenciatura";"Gesti�n";"1";4;"0-1 Km.";"Norte";49;0.0;1.0;"0"
"S";"F";"heidi4@mineriadedatos.com.ar";40000;4;"Educaci�n secundaria";"Obrero especializado";"1";3;"10+ Km.";"Norte";51;0.22058823529411764;0.7794117647058824;"0"
"C";"F";"megan54@mineriadedatos.com.ar";80000;5;"Estudios de postgrado";"Obrero especializado";"1";0;"1-2 Km.";"Norte";54;0.12727272727272726;0.8727272727272727;"0"
"S";"F";"brittney15@mineriadedatos.com.ar";30000;2;"Estudios universitarios (en curso)";"Administrativo";"0";2;"0-1 Km.";"Sur";75;0.0;1.0;"0"
"S";"M";"lucas92@mineriadedatos.com.ar";30000;0;"Educaci�n secundaria (en curso)";"Administrativo";"0";2;"5-10 Km.";"Norte";33;0.20754716981132076;0.7924528301886793;"0"
"S";"F";"rebekah19@mineriadedatos.com.ar";30000;0;"Estudios universitarios (en curso)";"Administrativo";"0";1;"2-5 Km.";"Centro";38;0.5555555555555556;0.4444444444444444;"1"
"C";"M";"alvin42@mineriadedatos.com.ar";50000;3;"Licenciatura";"Obrero especializado";"1";3;"10+ Km.";"Norte";47;0.11428571428571428;0.8857142857142857;"0"
"C";"M";"jeremiah15@mineriadedatos.com.ar";50000;1;"Licenciatura";"Obrero especializado";"1";0;"2-5 Km.";"Norte";40;0.9038461538461539;0.09615384615384616;"1"
